userId,movieId,rating
249,107348,1.0
184,102125,1.0
414,457,1.0
140,4056,1.0
288,2144,1.0
272,177765,1.0
82,3253,1.0
177,2797,1.0
509,53125,1.0
489,1220,1.0
474,3733,1.0
105,3785,1.0
560,91535,1.0
275,5225,1.0
380,2083,1.0
405,54995,1.0
608,5313,1.0
587,1256,1.0
160,1034,1.0
560,3948,1.0
234,2643,1.0
420,6104,1.0
610,152372,1.0
608,788,1.0
111,159755,1.0
244,1957,1.0
474,31903,1.0
311,852,1.0
603,2074,1.0
58,349,1.0
425,2722,1.0
292,84954,1.0
91,1610,1.0
596,3786,1.0
438,8622,1.0
135,2002,1.0
547,1394,1.0
372,593,1.0
314,17,1.0
155,3175,1.0
453,377,1.0
381,339,1.0
381,4787,1.0
73,102407,1.0
377,42556,1.0
508,3148,1.0
597,2916,1.0
477,1148,1.0
68,1019,1.0
510,3253,1.0
599,47099,1.0
19,54,1.0
104,94833,1.0
474,2716,1.0
374,153,1.0
57,595,1.0
33,2485,1.0
306,100390,1.0
561,364,1.0
469,1358,1.0
380,86892,1.0
560,4720,1.0
408,96079,1.0
509,43560,1.0
105,58025,1.0
414,3051,1.0
567,170945,1.0
68,60363,1.0
599,1411,1.0
274,1274,1.0
166,153,1.0
599,38886,1.0
295,1729,1.0
587,3361,1.0
111,58998,1.0
368,3476,1.0
600,558,1.0
608,1831,1.0
121,1,1.0
307,26133,1.0
209,2858,1.0
413,2424,1.0
307,3177,1.0
554,2804,1.0
580,153,1.0
113,3675,1.0
312,1222,1.0
318,72,1.0
420,41569,1.0
111,183197,1.0
382,455,1.0
188,1304,1.0
494,1214,1.0
39,2078,1.0
381,3254,1.0
339,30749,1.0
122,103341,1.0
111,95543,1.0
608,3802,1.0
477,231,1.0
32,780,1.0
351,64622,1.0
215,912,1.0
304,296,1.0
475,589,1.0
162,802,1.0
448,7895,1.0
1,157,1.0
566,457,1.0
256,4025,1.0
62,49649,1.0
64,3041,1.0
382,55768,1.0
211,44665,1.0
132,44191,1.0
263,1641,1.0
492,75,1.0
239,6378,1.0
160,1221,1.0
590,196,1.0
274,82459,1.0
599,543,1.0
473,45501,1.0
104,588,1.0
219,586,1.0
279,110501,1.0
187,6283,1.0
111,99117,1.0
268,1580,1.0
603,930,1.0
599,2779,1.0
68,1912,1.0
63,108932,1.0
219,7163,1.0
456,609,1.0
19,2279,1.0
480,3448,1.0
596,1197,1.0
525,68237,1.0
500,436,1.0
509,71899,1.0
217,275,1.0
21,2402,1.0
571,1973,1.0
434,44191,1.0
125,161582,1.0
474,2469,1.0
274,223,1.0
41,1307,1.0
62,2,1.0
596,60684,1.0
610,60069,1.0
217,3082,1.0
288,1094,1.0
47,6155,1.0
305,106491,1.0
89,74946,1.0
232,8531,1.0
590,3386,1.0
314,344,1.0
596,2985,1.0
522,1704,1.0
125,501,1.0
322,1258,1.0
474,2728,1.0
237,1371,1.0
82,1367,1.0
591,2722,1.0
182,36,1.0
117,357,1.0
414,2014,1.0
448,8807,1.0
181,61,1.0
48,3793,1.0
428,6934,1.0
232,27434,1.0
68,94959,1.0
397,1701,1.0
480,5989,1.0
477,3254,1.0
249,91978,1.0
50,78499,1.0
522,99114,1.0
599,6320,1.0
610,3703,1.0
64,5266,1.0
605,2622,1.0
288,912,1.0
427,4958,1.0
249,79139,1.0
608,1342,1.0
220,7153,1.0
91,648,1.0
132,1125,1.0
50,49272,1.0
424,500,1.0
555,1591,1.0
365,85401,1.0
561,8665,1.0
380,2735,1.0
574,329,1.0
368,2949,1.0
477,1392,1.0
492,837,1.0
43,539,1.0
210,81564,1.0
383,2436,1.0
15,589,1.0
606,30793,1.0
415,930,1.0
104,342,1.0
449,3996,1.0
604,6,1.0
590,70286,1.0
365,3785,1.0
234,762,1.0
159,1,1.0
461,527,1.0
111,79702,1.0
570,39,1.0
603,2890,1.0
415,6016,1.0
412,2918,1.0
399,593,1.0
351,6016,1.0
599,1218,1.0
143,40581,1.0
596,3114,1.0
593,2396,1.0
352,91529,1.0
45,5500,1.0
38,235,1.0
380,2720,1.0
45,65,1.0
604,610,1.0
232,50068,1.0
19,3035,1.0
240,339,1.0
132,3977,1.0
503,7361,1.0
68,2728,1.0
71,1101,1.0
124,2161,1.0
483,293,1.0
343,52952,1.0
551,49530,1.0
219,62394,1.0
600,1356,1.0
182,6365,1.0
606,4357,1.0
91,750,1.0
93,1377,1.0
74,7889,1.0
152,73321,1.0
68,1835,1.0
599,8622,1.0
380,7439,1.0
474,261,1.0
484,3825,1.0
528,1291,1.0
479,5460,1.0
599,117109,1.0
230,34,1.0
82,5094,1.0
298,3984,1.0
253,1734,1.0
610,2976,1.0
307,32213,1.0
414,85881,1.0
274,8360,1.0
275,2144,1.0
477,45447,1.0
307,1917,1.0
19,903,1.0
357,955,1.0
109,490,1.0
232,4720,1.0
484,1022,1.0
517,1223,1.0
489,1291,1.0
233,5956,1.0
301,56782,1.0
435,48780,1.0
522,96610,1.0
294,1566,1.0
175,44613,1.0
599,4370,1.0
18,68073,1.0
268,2796,1.0
148,4886,1.0
607,2115,1.0
605,46530,1.0
607,1580,1.0
135,2505,1.0
541,610,1.0
573,48780,1.0
610,8874,1.0
497,904,1.0
387,1732,1.0
474,2393,1.0
249,53519,1.0
380,2791,1.0
62,122892,1.0
592,240,1.0
206,58,1.0
597,1845,1.0
89,905,1.0
562,68157,1.0
487,112552,1.0
217,316,1.0
470,19,1.0
153,7317,1.0
274,110,1.0
278,2109,1.0
307,1345,1.0
525,1222,1.0
570,454,1.0
132,1,1.0
520,4027,1.0
249,1884,1.0
569,380,1.0
140,480,1.0
414,260,1.0
564,65230,1.0
305,353,1.0
260,4437,1.0
125,135143,1.0
28,456,1.0
474,1013,1.0
599,1356,1.0
224,858,1.0
202,11,1.0
100,104,1.0
604,272,1.0
312,4878,1.0
337,494,1.0
160,315,1.0
610,4720,1.0
251,2571,1.0
590,1250,1.0
319,60069,1.0
448,5388,1.0
568,3148,1.0
596,40870,1.0
522,1356,1.0
414,6339,1.0
201,2249,1.0
288,3500,1.0
305,231,1.0
298,62250,1.0
168,111,1.0
217,2424,1.0
241,100714,1.0
599,6166,1.0
322,47,1.0
153,4973,1.0
274,4734,1.0
483,5500,1.0
107,266,1.0
534,208,1.0
555,3361,1.0
234,594,1.0
24,32,1.0
16,260,1.0
428,3753,1.0
179,592,1.0
111,46948,1.0
64,1644,1.0
104,95449,1.0
28,57368,1.0
380,57368,1.0
232,72733,1.0
404,440,1.0
448,5220,1.0
262,213,1.0
226,466,1.0
254,44665,1.0
68,46972,1.0
387,6538,1.0
132,1172,1.0
186,1265,1.0
580,7438,1.0
608,3248,1.0
318,6197,1.0
64,1059,1.0
25,4993,1.0
221,903,1.0
465,750,1.0
68,6157,1.0
148,157296,1.0
414,950,1.0
19,2458,1.0
596,7458,1.0
419,3752,1.0
319,1907,1.0
448,63393,1.0
605,6373,1.0
387,5541,1.0
561,3444,1.0
159,2724,1.0
91,2302,1.0
599,2616,1.0
541,163,1.0
425,2081,1.0
448,57640,1.0
69,2476,1.0
21,2671,1.0
33,296,1.0
155,153,1.0
160,2533,1.0
596,1377,1.0
514,2902,1.0
15,293,1.0
104,5013,1.0
414,2792,1.0
534,90746,1.0
414,5428,1.0
266,21,1.0
132,1732,1.0
370,1197,1.0
543,1253,1.0
448,500,1.0
177,48593,1.0
298,80860,1.0
602,316,1.0
45,3578,1.0
305,104211,1.0
414,4929,1.0
68,8368,1.0
525,4642,1.0
555,3661,1.0
567,99764,1.0
219,8665,1.0
298,1527,1.0
67,1270,1.0
68,1997,1.0
414,43917,1.0
73,126548,1.0
111,8360,1.0
84,708,1.0
129,2959,1.0
329,318,1.0
91,7153,1.0
100,1059,1.0
474,34405,1.0
248,8961,1.0
511,103253,1.0
524,76,1.0
387,55280,1.0
135,1374,1.0
330,1213,1.0
373,216,1.0
603,3135,1.0
483,26082,1.0
388,104245,1.0
21,5459,1.0
572,1958,1.0
368,227,1.0
387,899,1.0
210,1198,1.0
66,612,1.0
7,32587,1.0
495,4776,1.0
219,58559,1.0
387,51412,1.0
448,133195,1.0
414,4638,1.0
226,2100,1.0
415,44195,1.0
438,7153,1.0
474,34048,1.0
167,4306,1.0
288,2687,1.0
89,156025,1.0
239,595,1.0
551,2353,1.0
555,3584,1.0
156,919,1.0
599,898,1.0
52,8874,1.0
600,6584,1.0
199,1204,1.0
448,94478,1.0
64,6796,1.0
307,53435,1.0
274,4447,1.0
66,3198,1.0
462,5205,1.0
274,50872,1.0
599,4344,1.0
104,7034,1.0
571,2789,1.0
318,59900,1.0
62,778,1.0
79,307,1.0
503,1968,1.0
125,1240,1.0
448,60126,1.0
200,8958,1.0
325,4263,1.0
135,1240,1.0
51,1645,1.0
587,2108,1.0
387,163,1.0
83,1291,1.0
599,77800,1.0
200,8910,1.0
292,49530,1.0
298,53125,1.0
513,266,1.0
68,81910,1.0
414,7150,1.0
313,2193,1.0
57,1304,1.0
233,4027,1.0
592,6,1.0
314,1371,1.0
452,2668,1.0
428,4643,1.0
325,5033,1.0
396,293,1.0
474,3525,1.0
51,5378,1.0
21,81591,1.0
562,2485,1.0
305,114662,1.0
217,692,1.0
599,4387,1.0
368,2403,1.0
4,1966,1.0
266,589,1.0
73,52245,1.0
316,353,1.0
254,8645,1.0
462,76077,1.0
1,50,1.0
495,333,1.0
68,919,1.0
52,51077,1.0
91,474,1.0
610,48043,1.0
330,1610,1.0
354,3717,1.0
219,112,1.0
249,87485,1.0
555,1466,1.0
217,1953,1.0
177,3798,1.0
103,2161,1.0
68,73023,1.0
221,750,1.0
414,3008,1.0
482,4367,1.0
489,3146,1.0
298,62155,1.0
236,2858,1.0
600,5064,1.0
298,129354,1.0
306,85788,1.0
100,1299,1.0
592,2,1.0
226,919,1.0
105,84954,1.0
64,4878,1.0
552,3893,1.0
249,1573,1.0
462,146656,1.0
216,707,1.0
514,4995,1.0
484,6944,1.0
100,2396,1.0
19,543,1.0
274,5308,1.0
215,2918,1.0
495,3409,1.0
489,1042,1.0
42,4361,1.0
509,74530,1.0
387,1252,1.0
318,4754,1.0
464,67534,1.0
602,293,1.0
509,1079,1.0
243,586,1.0
177,546,1.0
491,2716,1.0
274,65188,1.0
316,3535,1.0
602,14,1.0
592,551,1.0
525,4728,1.0
596,71535,1.0
469,3244,1.0
608,596,1.0
91,3882,1.0
268,802,1.0
477,1967,1.0
274,553,1.0
6,588,1.0
155,3052,1.0
588,350,1.0
218,2692,1.0
430,6333,1.0
599,858,1.0
211,2948,1.0
182,3476,1.0
217,459,1.0
411,376,1.0
212,114180,1.0
294,431,1.0
186,2987,1.0
480,3253,1.0
414,5427,1.0
179,500,1.0
339,143385,1.0
600,46664,1.0
263,2770,1.0
362,110,1.0
590,7036,1.0
527,3672,1.0
372,1208,1.0
480,587,1.0
590,6212,1.0
600,3466,1.0
452,1407,1.0
469,2664,1.0
105,30793,1.0
249,5323,1.0
346,1617,1.0
89,102481,1.0
561,923,1.0
105,96610,1.0
210,7810,1.0
177,87869,1.0
381,5459,1.0
346,7937,1.0
381,1136,1.0
182,778,1.0
339,4973,1.0
419,5480,1.0
280,1380,1.0
483,1591,1.0
119,108932,1.0
47,82767,1.0
182,3168,1.0
474,42004,1.0
57,915,1.0
480,440,1.0
312,346,1.0
418,85414,1.0
287,3358,1.0
216,3624,1.0
313,1387,1.0
68,2539,1.0
332,296,1.0
385,62,1.0
384,2706,1.0
83,58303,1.0
325,4714,1.0
21,134368,1.0
249,86833,1.0
232,6484,1.0
177,1387,1.0
89,128087,1.0
99,122,1.0
606,4313,1.0
561,4641,1.0
603,1273,1.0
80,8361,1.0
14,480,1.0
160,527,1.0
599,69481,1.0
119,4387,1.0
19,3471,1.0
448,32019,1.0
566,648,1.0
169,4975,1.0
563,2485,1.0
332,68319,1.0
414,628,1.0
95,6708,1.0
105,110,1.0
132,3897,1.0
427,1527,1.0
29,50,1.0
171,1246,1.0
438,34405,1.0
606,306,1.0
570,160,1.0
567,1704,1.0
414,67255,1.0
559,316,1.0
438,4886,1.0
313,1265,1.0
378,527,1.0
446,266,1.0
288,2095,1.0
319,106920,1.0
239,1252,1.0
1,552,1.0
95,1527,1.0
103,1247,1.0
292,63082,1.0
380,50,1.0
387,4409,1.0
132,2858,1.0
448,67734,1.0
147,315,1.0
597,2819,1.0
63,1220,1.0
274,1646,1.0
474,3258,1.0
103,318,1.0
603,2359,1.0
198,4808,1.0
309,1198,1.0
292,2501,1.0
462,1343,1.0
346,7234,1.0
414,3210,1.0
462,592,1.0
605,8368,1.0
381,609,1.0
275,1580,1.0
414,7162,1.0
74,2160,1.0
140,8970,1.0
410,1663,1.0
474,7840,1.0
275,1747,1.0
212,135861,1.0
482,8981,1.0
171,475,1.0
75,435,1.0
126,590,1.0
255,3501,1.0
479,4718,1.0
290,1056,1.0
28,2193,1.0
280,1020,1.0
212,91500,1.0
414,2161,1.0
221,2918,1.0
276,637,1.0
603,645,1.0
4,1198,1.0
68,3617,1.0
275,446,1.0
414,1617,1.0
555,1542,1.0
140,1747,1.0
599,1257,1.0
66,2918,1.0
200,5299,1.0
45,333,1.0
346,492,1.0
603,617,1.0
548,1477,1.0
480,49286,1.0
156,2144,1.0
458,361,1.0
204,5995,1.0
222,122,1.0
15,1214,1.0
332,5502,1.0
11,457,1.0
274,7376,1.0
586,1073,1.0
135,1892,1.0
599,1732,1.0
275,4621,1.0
177,1242,1.0
450,3952,1.0
169,3287,1.0
153,105355,1.0
156,1961,1.0
594,7883,1.0
514,2867,1.0
314,733,1.0
285,1247,1.0
562,7294,1.0
567,2232,1.0
307,2332,1.0
274,85414,1.0
232,32587,1.0
341,2720,1.0
252,122922,1.0
387,55290,1.0
387,29,1.0
177,58295,1.0
480,1580,1.0
414,76093,1.0
356,65126,1.0
288,2110,1.0
438,5299,1.0
474,27768,1.0
307,5610,1.0
198,2762,1.0
84,452,1.0
573,1200,1.0
584,300,1.0
375,1805,1.0
62,78772,1.0
318,4007,1.0
228,260,1.0
414,994,1.0
405,7254,1.0
551,89745,1.0
239,597,1.0
141,3751,1.0
414,516,1.0
305,2268,1.0
590,193,1.0
95,32,1.0
187,5909,1.0
453,5377,1.0
515,33794,1.0
18,145283,1.0
414,1213,1.0
389,5,1.0
391,2028,1.0
517,3105,1.0
103,3735,1.0
326,2028,1.0
522,1302,1.0
483,6016,1.0
177,91529,1.0
425,1200,1.0
27,1010,1.0
226,1391,1.0
448,135861,1.0
292,1968,1.0
82,1,1.0
525,593,1.0
18,1198,1.0
294,1641,1.0
410,4062,1.0
108,5316,1.0
511,112623,1.0
382,135532,1.0
129,5418,1.0
288,3147,1.0
6,361,1.0
604,553,1.0
610,163937,1.0
19,1894,1.0
318,5673,1.0
569,356,1.0
387,3499,1.0
156,26313,1.0
308,68954,1.0
357,4622,1.0
74,55118,1.0
294,2243,1.0
51,2379,1.0
119,4344,1.0
414,55052,1.0
187,1884,1.0
424,778,1.0
318,34048,1.0
453,1391,1.0
183,480,1.0
517,78637,1.0
448,1729,1.0
96,3555,1.0
318,7238,1.0
552,442,1.0
103,34437,1.0
227,67255,1.0
610,53972,1.0
63,1270,1.0
105,37729,1.0
225,1753,1.0
177,7121,1.0
603,288,1.0
380,2409,1.0
514,592,1.0
489,2990,1.0
567,153070,1.0
288,1250,1.0
326,5577,1.0
103,56757,1.0
570,111,1.0
474,7083,1.0
414,4624,1.0
608,5902,1.0
414,1120,1.0
186,500,1.0
288,2087,1.0
451,474,1.0
474,5685,1.0
63,1036,1.0
184,114935,1.0
182,413,1.0
385,781,1.0
365,162606,1.0
58,362,1.0
64,2692,1.0
562,1307,1.0
381,318,1.0
310,733,1.0
414,2806,1.0
477,36535,1.0
33,1213,1.0
21,168248,1.0
139,86880,1.0
555,2406,1.0
50,541,1.0
303,435,1.0
111,115149,1.0
331,36529,1.0
506,112552,1.0
380,71252,1.0
226,6323,1.0
474,535,1.0
528,2002,1.0
417,79132,1.0
599,203,1.0
288,4506,1.0
353,237,1.0
19,1127,1.0
429,329,1.0
380,48780,1.0
555,3477,1.0
413,4890,1.0
105,1201,1.0
505,7360,1.0
448,115149,1.0
453,2353,1.0
589,350,1.0
610,115122,1.0
437,36,1.0
606,67295,1.0
358,65350,1.0
385,1254,1.0
125,1206,1.0
429,257,1.0
387,1198,1.0
68,2080,1.0
297,1518,1.0
597,1968,1.0
556,93363,1.0
325,2762,1.0
234,2053,1.0
523,4973,1.0
132,5673,1.0
359,1,1.0
17,2028,1.0
68,788,1.0
64,7235,1.0
310,432,1.0
42,2302,1.0
320,5785,1.0
144,2728,1.0
307,904,1.0
66,172,1.0
45,832,1.0
587,1375,1.0
24,2134,1.0
577,1017,1.0
477,53574,1.0
479,838,1.0
520,4025,1.0
311,1247,1.0
113,1244,1.0
385,1527,1.0
380,76251,1.0
298,1255,1.0
223,2997,1.0
448,880,1.0
448,7894,1.0
62,1265,1.0
219,4643,1.0
312,5902,1.0
525,122900,1.0
560,5377,1.0
552,3593,1.0
599,52328,1.0
226,4975,1.0
380,8985,1.0
282,588,1.0
608,1991,1.0
187,296,1.0
570,260,1.0
186,1876,1.0
62,117176,1.0
122,318,1.0
438,3512,1.0
140,924,1.0
220,380,1.0
605,3052,1.0
453,2858,1.0
509,49274,1.0
352,98809,1.0
414,585,1.0
380,3452,1.0
534,69436,1.0
590,592,1.0
45,5568,1.0
328,2420,1.0
560,3452,1.0
605,46972,1.0
453,4308,1.0
28,54736,1.0
232,32009,1.0
533,1258,1.0
68,88810,1.0
448,4226,1.0
202,3505,1.0
140,1608,1.0
20,2089,1.0
428,4446,1.0
182,2467,1.0
314,110,1.0
414,5316,1.0
356,5617,1.0
328,1947,1.0
474,27741,1.0
597,1748,1.0
177,25856,1.0
438,3980,1.0
275,3481,1.0
424,106100,1.0
488,3996,1.0
198,1732,1.0
111,100083,1.0
324,2968,1.0
200,3717,1.0
606,915,1.0
495,344,1.0
414,8464,1.0
477,72226,1.0
200,913,1.0
453,2694,1.0
227,2396,1.0
103,6016,1.0
294,2006,1.0
603,2572,1.0
514,22,1.0
599,47382,1.0
307,1210,1.0
387,6974,1.0
606,5014,1.0
68,2881,1.0
462,1261,1.0
492,778,1.0
68,69481,1.0
605,480,1.0
606,1997,1.0
361,420,1.0
580,593,1.0
307,2724,1.0
448,4034,1.0
344,2916,1.0
380,3082,1.0
599,277,1.0
343,51255,1.0
424,4262,1.0
250,1285,1.0
328,1148,1.0
606,7121,1.0
446,21,1.0
368,1479,1.0
599,2877,1.0
425,431,1.0
314,707,1.0
57,2297,1.0
226,1196,1.0
179,344,1.0
4,4074,1.0
15,3499,1.0
98,69644,1.0
51,1244,1.0
610,3246,1.0
11,434,1.0
274,1266,1.0
356,33166,1.0
534,4533,1.0
474,33154,1.0
414,2378,1.0
80,49272,1.0
140,39307,1.0
156,1513,1.0
430,3754,1.0
104,6218,1.0
551,260,1.0
522,4963,1.0
483,3247,1.0
567,103384,1.0
177,3755,1.0
200,2115,1.0
570,608,1.0
40,228,1.0
600,4,1.0
372,1127,1.0
107,590,1.0
606,2019,1.0
509,1243,1.0
599,60803,1.0
368,2307,1.0
239,733,1.0
448,85025,1.0
274,8830,1.0
169,719,1.0
19,2706,1.0
290,2618,1.0
462,31878,1.0
23,58,1.0
534,89305,1.0
610,102123,1.0
68,33166,1.0
307,5265,1.0
181,248,1.0
156,5847,1.0
98,1258,1.0
414,27555,1.0
298,37729,1.0
149,737,1.0
474,2384,1.0
534,87529,1.0
387,33188,1.0
459,68157,1.0
567,103335,1.0
586,54001,1.0
599,329,1.0
304,260,1.0
288,1015,1.0
483,115065,1.0
298,1060,1.0
564,69122,1.0
477,1207,1.0
223,2683,1.0
78,590,1.0
292,6808,1.0
219,908,1.0
590,4974,1.0
68,2717,1.0
156,3507,1.0
352,2006,1.0
599,64839,1.0
483,53519,1.0
62,58047,1.0
334,6377,1.0
177,51086,1.0
414,5382,1.0
182,29,1.0
582,593,1.0
606,2020,1.0
6,445,1.0
560,3253,1.0
307,7845,1.0
477,2692,1.0
334,1955,1.0
64,2770,1.0
220,2947,1.0
177,67267,1.0
62,82461,1.0
414,6322,1.0
528,44199,1.0
377,1200,1.0
182,1611,1.0
503,175,1.0
489,81591,1.0
298,1923,1.0
182,6062,1.0
517,1234,1.0
489,1088,1.0
564,140110,1.0
91,2641,1.0
428,4270,1.0
608,4367,1.0
288,410,1.0
160,1876,1.0
553,2353,1.0
28,6953,1.0
116,1380,1.0
307,1327,1.0
445,60069,1.0
302,293,1.0
274,648,1.0
141,1485,1.0
423,1278,1.0
180,2723,1.0
428,2471,1.0
474,6874,1.0
68,7360,1.0
610,903,1.0
367,3061,1.0
585,66097,1.0
221,2009,1.0
235,265,1.0
357,919,1.0
419,1097,1.0
453,3969,1.0
33,2690,1.0
330,5445,1.0
377,2123,1.0
477,6708,1.0
382,110102,1.0
610,94864,1.0
298,103772,1.0
260,2959,1.0
386,44,1.0
305,114246,1.0
527,2043,1.0
165,1210,1.0
98,134853,1.0
608,4148,1.0
580,2467,1.0
418,111781,1.0
219,8865,1.0
561,4623,1.0
414,4866,1.0
599,2716,1.0
50,69644,1.0
514,47,1.0
213,8957,1.0
599,6631,1.0
555,2985,1.0
182,5486,1.0
474,2122,1.0
534,1198,1.0
462,69526,1.0
600,332,1.0
182,1391,1.0
527,2450,1.0
18,7323,1.0
479,2413,1.0
575,2541,1.0
391,232,1.0
125,142420,1.0
512,185,1.0
235,590,1.0
286,1258,1.0
610,968,1.0
509,4446,1.0
448,2779,1.0
244,3755,1.0
517,162590,1.0
274,5418,1.0
438,3972,1.0
111,7439,1.0
217,1373,1.0
590,73023,1.0
426,3969,1.0
599,2376,1.0
480,2248,1.0
606,6377,1.0
56,329,1.0
352,2231,1.0
555,1346,1.0
561,33493,1.0
380,5449,1.0
514,74754,1.0
28,41997,1.0
534,59784,1.0
200,4993,1.0
17,1222,1.0
210,150596,1.0
274,59369,1.0
288,2,1.0
414,2297,1.0
418,3438,1.0
64,39,1.0
84,908,1.0
154,356,1.0
610,6947,1.0
18,7753,1.0
140,5299,1.0
21,84152,1.0
274,6934,1.0
249,122890,1.0
62,53322,1.0
414,4587,1.0
432,2018,1.0
414,84954,1.0
365,76077,1.0
599,2880,1.0
560,1923,1.0
304,1372,1.0
301,8949,1.0
414,7176,1.0
185,4016,1.0
610,6873,1.0
561,54503,1.0
215,49272,1.0
600,101,1.0
109,300,1.0
444,353,1.0
411,1,1.0
410,3448,1.0
372,223,1.0
91,2710,1.0
119,115617,1.0
156,5673,1.0
586,120635,1.0
594,7031,1.0
597,1955,1.0
249,4993,1.0
163,1837,1.0
590,2273,1.0
391,3067,1.0
101,2318,1.0
524,457,1.0
437,1291,1.0
105,924,1.0
271,5810,1.0
387,3298,1.0
372,1171,1.0
105,6301,1.0
599,95,1.0
599,6559,1.0
570,3044,1.0
182,1275,1.0
153,106782,1.0
336,38798,1.0
414,1059,1.0
111,5363,1.0
599,62662,1.0
546,370,1.0
344,3996,1.0
182,1186,1.0
474,2801,1.0
453,5418,1.0
117,282,1.0
19,783,1.0
73,47518,1.0
477,2628,1.0
522,88125,1.0
599,26812,1.0
414,96821,1.0
274,4143,1.0
117,616,1.0
453,2582,1.0
606,31309,1.0
232,54997,1.0
187,2291,1.0
387,4105,1.0
391,5292,1.0
599,3863,1.0
29,6502,1.0
475,4446,1.0
187,223,1.0
331,61132,1.0
68,46965,1.0
18,59315,1.0
606,900,1.0
525,4823,1.0
266,1208,1.0
217,50,1.0
480,45442,1.0
156,3114,1.0
599,89904,1.0
177,99007,1.0
294,3421,1.0
117,41,1.0
86,2411,1.0
166,1089,1.0
282,5010,1.0
590,4027,1.0
430,2396,1.0
111,2078,1.0
179,637,1.0
57,3614,1.0
418,106766,1.0
232,1270,1.0
45,3387,1.0
474,5994,1.0
229,282,1.0
474,8938,1.0
572,1193,1.0
298,5941,1.0
603,1188,1.0
425,1291,1.0
127,2144,1.0
226,56171,1.0
437,1396,1.0
50,33781,1.0
561,51412,1.0
608,2890,1.0
331,193609,1.0
414,5256,1.0
469,3481,1.0
50,112552,1.0
474,57,1.0
274,8983,1.0
156,3100,1.0
480,353,1.0
428,2657,1.0
155,2880,1.0
366,589,1.0
367,1258,1.0
523,55167,1.0
495,1608,1.0
195,3717,1.0
414,4344,1.0
183,733,1.0
305,47,1.0
140,4857,1.0
434,31658,1.0
17,2005,1.0
550,59315,1.0
122,780,1.0
19,1542,1.0
480,37733,1.0
522,2628,1.0
50,97304,1.0
32,194,1.0
232,59369,1.0
610,170875,1.0
517,88810,1.0
89,1682,1.0
43,432,1.0
48,172,1.0
432,64614,1.0
23,608,1.0
50,6239,1.0
607,1307,1.0
140,5048,1.0
57,1283,1.0
249,3300,1.0
13,2541,1.0
391,1610,1.0
352,56775,1.0
18,88140,1.0
448,26152,1.0
260,1639,1.0
163,1617,1.0
42,1246,1.0
219,5481,1.0
86,7361,1.0
448,1214,1.0
393,3623,1.0
489,1059,1.0
332,8961,1.0
555,2321,1.0
199,5015,1.0
409,3869,1.0
295,362,1.0
610,7150,1.0
62,6564,1.0
525,35836,1.0
607,527,1.0
567,87306,1.0
474,2866,1.0
599,5136,1.0
288,4473,1.0
387,3608,1.0
67,60069,1.0
216,3863,1.0
6,210,1.0
140,4447,1.0
372,555,1.0
199,2542,1.0
597,1687,1.0
422,3095,1.0
424,1288,1.0
266,474,1.0
561,480,1.0
123,111759,1.0
307,5664,1.0
86,69951,1.0
477,318,1.0
373,353,1.0
414,4681,1.0
280,7451,1.0
232,66097,1.0
281,362,1.0
448,111617,1.0
298,111759,1.0
315,2085,1.0
365,102033,1.0
57,1912,1.0
190,6539,1.0
599,8491,1.0
594,1036,1.0
249,3615,1.0
314,141,1.0
201,1270,1.0
357,107,1.0
16,2723,1.0
307,53974,1.0
202,1267,1.0
244,2916,1.0
41,61323,1.0
475,52722,1.0
382,100507,1.0
387,1248,1.0
62,1580,1.0
414,31101,1.0
390,1193,1.0
284,338,1.0
474,31410,1.0
580,7834,1.0
438,3646,1.0
194,1090,1.0
341,2694,1.0
233,4306,1.0
274,7024,1.0
305,1653,1.0
571,1325,1.0
266,785,1.0
480,8784,1.0
453,3175,1.0
480,3798,1.0
557,10,1.0
186,1240,1.0
84,587,1.0
447,480,1.0
606,2546,1.0
132,7323,1.0
181,100,1.0
50,72998,1.0
357,1361,1.0
216,951,1.0
593,2797,1.0
202,373,1.0
438,3213,1.0
370,44195,1.0
517,2078,1.0
171,1080,1.0
177,3564,1.0
387,4833,1.0
346,8507,1.0
119,66097,1.0
235,356,1.0
72,1586,1.0
294,157,1.0
525,96588,1.0
202,2001,1.0
83,7323,1.0
68,466,1.0
288,8961,1.0
351,80831,1.0
357,2710,1.0
460,3578,1.0
249,50872,1.0
469,3767,1.0
469,1956,1.0
219,441,1.0
232,4306,1.0
84,1210,1.0
232,54004,1.0
405,224,1.0
477,2193,1.0
284,433,1.0
267,480,1.0
298,4246,1.0
279,107069,1.0
255,223,1.0
405,1391,1.0
287,3578,1.0
219,1876,1.0
610,45672,1.0
463,1088,1.0
600,8633,1.0
111,104,1.0
484,3911,1.0
247,109374,1.0
182,3911,1.0
232,40819,1.0
339,115969,1.0
555,1020,1.0
74,44555,1.0
177,345,1.0
474,1262,1.0
160,837,1.0
23,1175,1.0
224,2080,1.0
318,1732,1.0
68,58839,1.0
428,3827,1.0
414,1307,1.0
265,2289,1.0
339,85774,1.0
84,1367,1.0
313,3753,1.0
112,223,1.0
192,160,1.0
294,1064,1.0
587,1230,1.0
221,6807,1.0
483,1676,1.0
326,81932,1.0
599,8961,1.0
503,3072,1.0
599,86644,1.0
222,2378,1.0
410,4268,1.0
290,3095,1.0
41,65230,1.0
339,81834,1.0
304,1855,1.0
249,7173,1.0
